AllStarRowID,personID,year,gameNum,gameID,teamID,leagueID,PlayedInGame,startingPos
3005,trammal01,1984.0,0.0,NLS198407100,DET,AL,N,NULL
3006,leach01,1984.0,0.0,NLS198407100,MON,NL,Y,1.0
3007,cartega01,1984.0,0.0,NLS198407100,MON,NL,Y,2.0
3008,garvest01,1984.0,0.0,NLS198407100,SDN,NL,Y,3.0
3009,sandbry01,1984.0,0.0,NLS198407100,CHN,NL,Y,4.0
3010,schmimi01,1984.0,0.0,NLS198407100,PHI,NL,Y,5.0
3011,smithoz01,1984.0,0.0,NLS198407100,SLN,NL,Y,6.0
3012,gwynnto01,1984.0,0.0,NLS198407100,SDN,NL,Y,7.0
3013,murphda05,1984.0,0.0,NLS198407100,ATL,NL,Y,8.0
3014,strawda01,1984.0,0.0,NLS198407100,NYN,NL,Y,9.0
3015,andujjo01,1984.0,0.0,NLS198407100,SLN,NL,N,NULL
3016,brenlbo01,1984.0,0.0,NLS198407100,SFN,NL,Y,NULL
3017,davisch01,1984.0,0.0,NLS198407100,SFN,NL,Y,NULL
3018,davisjo02,1984.0,0.0,NLS198407100,CHN,NL,Y,NULL
3019,goodedw01,1984.0,0.0,NLS198407100,NYN,NL,Y,NULL
3020,gossari01,1984.0,0.0,NLS198407100,SDN,NL,Y,NULL
3021,hernake01,1984.0,0.0,NLS198407100,NYN,NL,Y,NULL
3022,hollaal01,1984.0,0.0,NLS198407100,PHI,NL,N,NULL
3023,marshmi02,1984.0,0.0,NLS198407100,LAN,NL,N,NULL
3024,mumphje01,1984.0,0.0,NLS198407100,HOU,NL,Y,NULL
3025,oroscje01,1984.0,0.0,NLS198407100,NYN,NL,N,NULL
3026,penato01,1984.0,0.0,NLS198407100,PIT,NL,Y,NULL
3027,raineti01,1984.0,0.0,NLS198407100,MON,NL,Y,NULL
3028,ramirra01,1984.0,0.0,NLS198407100,ATL,NL,N,NULL
3029,samueju01,1984.0,0.0,NLS198407100,PHI,NL,N,NULL
3030,sotoma01,1984.0,0.0,NLS198407100,CIN,NL,Y,NULL
3031,suttebr01,1984.0,0.0,NLS198407100,SLN,NL,N,NULL
3032,valenfe01,1984.0,0.0,NLS198407100,LAN,NL,Y,NULL
3033,wallati01,1984.0,0.0,NLS198407100,MON,NL,Y,NULL
3034,washicl01,1984.0,0.0,NLS198407100,ATL,NL,Y,NULL
3035,morrija02,1985.0,0.0,ALS198507160,DET,AL,Y,1.0
3036,fiskca01,1985.0,0.0,ALS198507160,CHA,AL,Y,2.0
3037,murraed02,1985.0,0.0,ALS198507160,BAL,AL,Y,3.0
3038,whitalo01,1985.0,0.0,ALS198507160,DET,AL,Y,4.0
3039,brettge01,1985.0,0.0,ALS198507160,KCA,AL,Y,5.0
3040,ripkeca01,1985.0,0.0,ALS198507160,BAL,AL,Y,6.0
3041,riceji01,1985.0,0.0,ALS198507160,BOS,AL,Y,7.0
3042,henderi01,1985.0,0.0,ALS198507160,NYA,AL,Y,8.0
3043,winfida01,1985.0,0.0,ALS198507160,NYA,AL,Y,9.0
3044,baineha01,1985.0,0.0,ALS198507160,CHA,AL,Y,NULL
3045,blylebe01,1985.0,0.0,ALS198507160,CLE,AL,Y,NULL
3046,boggswa01,1985.0,0.0,ALS198507160,BOS,AL,Y,NULL
3047,bradlph01,1985.0,0.0,ALS198507160,SEA,AL,Y,NULL
3048,brunato01,1985.0,0.0,ALS198507160,MIN,AL,Y,NULL
3049,coopece01,1985.0,0.0,ALS198507160,MIL,AL,Y,NULL
3050,garcida01,1985.0,0.0,ALS198507160,TOR,AL,Y,NULL
3051,gedmari01,1985.0,0.0,ALS198507160,BOS,AL,Y,NULL
3052,hernawi01,1985.0,0.0,ALS198507160,DET,AL,Y,NULL
3053,howelja01,1985.0,0.0,ALS198507160,OAK,AL,N,NULL
3054,keyji01,1985.0,0.0,ALS198507160,TOR,AL,Y,NULL
3055,mattido01,1985.0,0.0,ALS198507160,NYA,AL,Y,NULL
3056,molitpa01,1985.0,0.0,ALS198507160,MIL,AL,Y,NULL
3057,mooredo01,1985.0,0.0,ALS198507160,CAL,AL,Y,NULL
3058,parrila02,1985.0,0.0,ALS198507160,DET,AL,N,NULL
3059,petryda01,1985.0,0.0,ALS198507160,DET,AL,Y,NULL
3060,stiebda01,1985.0,0.0,ALS198507160,TOR,AL,Y,NULL
3061,trammal01,1985.0,0.0,ALS198507160,DET,AL,Y,NULL
3062,wardga01,1985.0,0.0,ALS198507160,TEX,AL,Y,NULL
3063,whitter01,1985.0,0.0,ALS198507160,TOR,AL,Y,NULL
3064,hoytla01,1985.0,0.0,ALS198507160,SDN,NL,Y,1.0
3065,kennete02,1985.0,0.0,ALS198507160,SDN,NL,Y,2.0
3066,garvest01,1985.0,0.0,ALS198507160,SDN,NL,Y,3.0
3067,herrto01,1985.0,0.0,ALS198507160,SLN,NL,Y,4.0
3068,nettlgr01,1985.0,0.0,ALS198507160,SDN,NL,Y,5.0
3069,smithoz01,1985.0,0.0,ALS198507160,SLN,NL,Y,6.0
3070,gwynnto01,1985.0,0.0,ALS198507160,SDN,NL,Y,7.0
3071,murphda05,1985.0,0.0,ALS198507160,ATL,NL,Y,8.0
3072,strawda01,1985.0,0.0,ALS198507160,NYN,NL,Y,9.0
3073,andujjo01,1985.0,0.0,ALS198507160,SLN,NL,N,NULL
3074,cartega01,1985.0,0.0,ALS198507160,NYN,NL,N,NULL
3075,clarkja01,1985.0,0.0,ALS198507160,SLN,NL,Y,NULL
3076,cruzjo01,1985.0,0.0,ALS198507160,HOU,NL,Y,NULL
3077,darliro01,1985.0,0.0,ALS198507160,NYN,NL,N,NULL
3078,garresc01,1985.0,0.0,ALS198507160,SFN,NL,N,NULL
3079,goodedw01,1985.0,0.0,ALS198507160,NYN,NL,N,NULL
3080,gossari01,1985.0,0.0,ALS198507160,SDN,NL,Y,NULL
3081,guerrpe01,1985.0,0.0,ALS198507160,LAN,NL,N,NULL
3082,mcgeewi01,1985.0,0.0,ALS198507160,SLN,NL,Y,NULL
3083,parkeda01,1985.0,0.0,ALS198507160,CIN,NL,Y,NULL
3084,penato01,1985.0,0.0,ALS198507160,PIT,NL,Y,NULL
3085,raineti01,1985.0,0.0,ALS198507160,MON,NL,Y,NULL
3086,reardje01,1985.0,0.0,ALS198507160,MON,NL,Y,NULL
3087,rosepe01,1985.0,0.0,ALS198507160,CIN,NL,Y,NULL
3088,ryanno01,1985.0,0.0,ALS198507160,HOU,NL,Y,NULL
3089,sandbry01,1985.0,0.0,ALS198507160,CHN,NL,Y,NULL
3090,templga01,1985.0,0.0,ALS198507160,SDN,NL,Y,NULL
3091,valenfe01,1985.0,0.0,ALS198507160,LAN,NL,Y,NULL
3092,virgioz02,1985.0,0.0,ALS198507160,PHI,NL,Y,NULL
3093,wallati01,1985.0,0.0,ALS198507160,MON,NL,Y,NULL
3094,wilsogl01,1985.0,0.0,ALS198507160,PHI,NL,Y,NULL
3095,clemero02,1986.0,0.0,NLS198607150,BOS,AL,Y,1.0
3096,parrila02,1986.0,0.0,NLS198607150,DET,AL,Y,2.0
3097,joynewa01,1986.0,0.0,NLS198607150,CAL,AL,Y,3.0
3098,whitalo01,1986.0,0.0,NLS198607150,DET,AL,Y,4.0
3099,boggswa01,1986.0,0.0,NLS198607150,BOS,AL,Y,5.0
3100,ripkeca01,1986.0,0.0,NLS198607150,BAL,AL,Y,6.0
3101,henderi01,1986.0,0.0,NLS198607150,NYA,AL,Y,7.0
3102,puckeki01,1986.0,0.0,NLS198607150,MIN,AL,Y,8.0
3103,winfida01,1986.0,0.0,NLS198607150,NYA,AL,Y,9.0
3104,aasedo01,1986.0,0.0,NLS198607150,BAL,AL,Y,NULL
3105,baineha01,1986.0,0.0,NLS198607150,CHA,AL,Y,NULL
3106,barfije01,1986.0,0.0,NLS198607150,TOR,AL,Y,NULL
3107,brettge01,1986.0,0.0,NLS198607150,KCA,AL,N,NULL
3108,cansejo01,1986.0,0.0,NLS198607150,OAK,AL,N,NULL
3109,fernato01,1986.0,0.0,NLS198607150,TOR,AL,Y,NULL
3110,gedmari01,1986.0,0.0,NLS198607150,BOS,AL,Y,NULL
3111,hernawi01,1986.0,0.0,NLS198607150,DET,AL,N,NULL
3112,higuete01,1986.0,0.0,NLS198607150,MIL,AL,Y,NULL
3113,houghch01,1986.0,0.0,NLS198607150,TEX,AL,Y,NULL
3114,jacobbr01,1986.0,0.0,NLS198607150,CLE,AL,Y,NULL
3115,mattido01,1986.0,0.0,NLS198607150,NYA,AL,Y,NULL
3116,mosebll01,1986.0,0.0,NLS198607150,TOR,AL,Y,NULL
3117,murraed02,1986.0,0.0,NLS198607150,BAL,AL,N,NULL
3118,preslji01,1986.0,0.0,NLS198607150,SEA,AL,N,NULL
3119,riceji01,1986.0,0.0,NLS198607150,BOS,AL,Y,NULL
3120,righeda01,1986.0,0.0,NLS198607150,NYA,AL,Y,NULL
3121,schroke01,1986.0,0.0,NLS198607150,CLE,AL,N,NULL
3122,whitefr01,1986.0,0.0,NLS198607150,KCA,AL,Y,NULL
3123,wittmi01,1986.0,0.0,NLS198607150,CAL,AL,N,NULL
3124,goodedw01,1986.0,0.0,NLS198607150,NYN,NL,Y,1.0
3125,cartega01,1986.0,0.0,NLS198607150,NYN,NL,Y,2.0
3126,hernake01,1986.0,0.0,NLS198607150,NYN,NL,Y,3.0
3127,sandbry01,1986.0,0.0,NLS198607150,CHN,NL,Y,4.0
3128,schmimi01,1986.0,0.0,NLS198607150,PHI,NL,Y,5.0
3129,smithoz01,1986.0,0.0,NLS198607150,SLN,NL,Y,6.0
3130,gwynnto01,1986.0,0.0,NLS198607150,SDN,NL,Y,7.0
3131,murphda05,1986.0,0.0,NLS198607150,ATL,NL,Y,8.0
3132,strawda01,1986.0,0.0,NLS198607150,NYN,NL,Y,9.0
3133,basske01,1986.0,0.0,NLS198607150,HOU,NL,Y,NULL
3134,brookhu01,1986.0,0.0,NLS198607150,MON,NL,Y,NULL
3135,brownch02,1986.0,0.0,NLS198607150,SFN,NL,Y,NULL
3136,davisch01,1986.0,0.0,NLS198607150,SFN,NL,Y,NULL
3137,davisgl01,1986.0,0.0,NLS198607150,HOU,NL,Y,NULL
3138,davisjo02,1986.0,0.0,NLS198607150,CHN,NL,Y,NULL
3139,fernasi01,1986.0,0.0,NLS198607150,NYN,NL,Y,NULL
3140,francjo01,1986.0,0.0,NLS198607150,CIN,NL,N,NULL
3141,krukomi01,1986.0,0.0,NLS198607150,SFN,NL,Y,NULL
3142,parkeda01,1986.0,0.0,NLS198607150,CIN,NL,Y,NULL
3143,penato01,1986.0,0.0,NLS198607150,PIT,NL,Y,NULL
3144,raineti01,1986.0,0.0,NLS198607150,MON,NL,Y,NULL
3145,rawlesh01,1986.0,0.0,NLS198607150,PHI,NL,N,NULL
3146,reardje01,1986.0,0.0,NLS198607150,MON,NL,N,NULL
3147,rhoderi01,1986.0,0.0,NLS198607150,PIT,NL,N,NULL
3148,saxst01,1986.0,0.0,NLS198607150,LAN,NL,Y,NULL
3149,scottmi03,1986.0,0.0,NLS198607150,HOU,NL,Y,NULL
3150,smithda02,1986.0,0.0,NLS198607150,HOU,NL,N,NULL
3151,valenfe01,1986.0,0.0,NLS198607150,LAN,NL,Y,NULL
3152,saberbr01,1987.0,0.0,ALS198707140,KCA,AL,Y,1.0
3153,kennete02,1987.0,0.0,ALS198707140,BAL,AL,Y,2.0
3154,mattido01,1987.0,0.0,ALS198707140,NYA,AL,Y,3.0
3155,randowi01,1987.0,0.0,ALS198707140,NYA,AL,Y,4.0
3156,boggswa01,1987.0,0.0,ALS198707140,BOS,AL,Y,5.0
3157,ripkeca01,1987.0,0.0,ALS198707140,BAL,AL,Y,6.0
3158,bellge02,1987.0,0.0,ALS198707140,TOR,AL,Y,7.0
3159,henderi01,1987.0,0.0,ALS198707140,NYA,AL,Y,8.0
3160,winfida01,1987.0,0.0,ALS198707140,NYA,AL,Y,9.0
3161,baineha01,1987.0,0.0,ALS198707140,CHA,AL,Y,NULL
3162,brettge01,1987.0,0.0,ALS198707140,KCA,AL,N,NULL
3163,evansdw01,1987.0,0.0,ALS198707140,BOS,AL,Y,NULL
3164,fernato01,1987.0,0.0,ALS198707140,TOR,AL,Y,NULL
3165,henketo01,1987.0,0.0,ALS198707140,TOR,AL,Y,NULL
3166,howelja01,1987.0,0.0,ALS198707140,OAK,AL,Y,NULL
3167,hurstbr01,1987.0,0.0,ALS198707140,BOS,AL,N,NULL
3168,langsma01,1987.0,0.0,ALS198707140,SEA,AL,Y,NULL
3169,mcgwima01,1987.0,0.0,ALS198707140,OAK,AL,Y,NULL
3170,morrija02,1987.0,0.0,ALS198707140,DET,AL,Y,NULL
3171,nokesma01,1987.0,0.0,ALS198707140,DET,AL,Y,NULL
3172,parrila01,1987.0,0.0,ALS198707140,TEX,AL,Y,NULL
3173,plesada01,1987.0,0.0,ALS198707140,MIL,AL,Y,NULL
3174,puckeki01,1987.0,0.0,ALS198707140,MIN,AL,Y,NULL
3175,reynoha01,1987.0,0.0,ALS198707140,SEA,AL,Y,NULL
3176,righeda01,1987.0,0.0,ALS198707140,NYA,AL,Y,NULL
3177,seitzke01,1987.0,0.0,ALS198707140,KCA,AL,Y,NULL
3178,tablepa01,1987.0,0.0,ALS198707140,CLE,AL,Y,NULL
3179,trammal01,1987.0,0.0,ALS198707140,DET,AL,Y,NULL
3180,whitalo01,1987.0,0.0,ALS198707140,DET,AL,N,NULL
3181,wittmi01,1987.0,0.0,ALS198707140,CAL,AL,N,NULL
3182,scottmi03,1987.0,0.0,ALS198707140,HOU,NL,Y,1.0
3183,cartega01,1987.0,0.0,ALS198707140,NYN,NL,Y,2.0
3184,clarkja01,1987.0,0.0,ALS198707140,SLN,NL,Y,3.0
3185,sandbry01,1987.0,0.0,ALS198707140,CHN,NL,Y,4.0
3186,schmimi01,1987.0,0.0,ALS198707140,PHI,NL,Y,5.0
3187,smithoz01,1987.0,0.0,ALS198707140,SLN,NL,Y,6.0
3188,daviser01,1987.0,0.0,ALS198707140,CIN,NL,Y,7.0
3189,dawsoan01,1987.0,0.0,ALS198707140,CHN,NL,Y,8.0
3190,strawda01,1987.0,0.0,ALS198707140,NYN,NL,Y,9.0
3191,bedrost01,1987.0,0.0,ALS198707140,PHI,NL,Y,NULL
3192,brookhu01,1987.0,0.0,ALS198707140,MON,NL,Y,NULL
3193,diazbo01,1987.0,0.0,ALS198707140,CIN,NL,Y,NULL
3194,fernasi01,1987.0,0.0,ALS198707140,NYN,NL,Y,NULL
3195,francjo01,1987.0,0.0,ALS198707140,CIN,NL,Y,NULL
3196,guerrpe01,1987.0,0.0,ALS198707140,LAN,NL,Y,NULL
3197,gwynnto01,1987.0,0.0,ALS198707140,SDN,NL,Y,NULL
3198,hernake01,1987.0,0.0,ALS198707140,NYN,NL,Y,NULL
3199,hershor01,1987.0,0.0,ALS198707140,LAN,NL,Y,NULL
3200,leonaje01,1987.0,0.0,ALS198707140,SFN,NL,Y,NULL
3201,mcgeewi01,1987.0,0.0,ALS198707140,SLN,NL,Y,NULL
3202,murphda05,1987.0,0.0,ALS198707140,ATL,NL,Y,NULL
3203,raineti01,1987.0,0.0,ALS198707140,MON,NL,Y,NULL
3204,reuscri01,1987.0,0.0,ALS198707140,PIT,NL,Y,NULL
3205,samueju01,1987.0,0.0,ALS198707140,PHI,NL,Y,NULL
3206,smithle02,1987.0,0.0,ALS198707140,CHN,NL,Y,NULL
3207,sutclri01,1987.0,0.0,ALS198707140,CHN,NL,Y,NULL
3208,virgioz02,1987.0,0.0,ALS198707140,ATL,NL,Y,NULL
3209,wallati01,1987.0,0.0,ALS198707140,MON,NL,Y,NULL
3210,violafr01,1988.0,0.0,NLS198807120,MIN,AL,Y,1.0
3211,steinte01,1988.0,0.0,NLS198807120,OAK,AL,Y,2.0
3212,mcgwima01,1988.0,0.0,NLS198807120,OAK,AL,Y,3.0
3213,molitpa01,1988.0,0.0,NLS198807120,MIL,AL,Y,4.0
3214,boggswa01,1988.0,0.0,NLS198807120,BOS,AL,Y,5.0
3215,ripkeca01,1988.0,0.0,NLS198807120,BAL,AL,Y,6.0
3216,cansejo01,1988.0,0.0,NLS198807120,OAK,AL,Y,7.0
3217,henderi01,1988.0,0.0,NLS198807120,NYA,AL,Y,8.0
3218,winfida01,1988.0,0.0,NLS198807120,NYA,AL,Y,9.0
3219,alexado01,1988.0,0.0,NLS198807120,DET,AL,N,NULL
3220,brettge01,1988.0,0.0,NLS198807120,KCA,AL,Y,NULL
3221,clemero02,1988.0,0.0,NLS198807120,BOS,AL,Y,NULL
3222,eckerde01,1988.0,0.0,NLS198807120,OAK,AL,Y,NULL
3223,gaettga01,1988.0,0.0,NLS198807120,MIN,AL,Y,NULL
3224,greenmi01,1988.0,0.0,NLS198807120,BOS,AL,Y,NULL
3225,gubicma01,1988.0,0.0,NLS198807120,KCA,AL,Y,NULL
3226,guilloz01,1988.0,0.0,NLS198807120,CHA,AL,N,NULL
3227,jonesdo01,1988.0,0.0,NLS198807120,CLE,AL,Y,NULL
3228,lansfca01,1988.0,0.0,NLS198807120,OAK,AL,Y,NULL
3229,laudnti01,1988.0,0.0,NLS198807120,MIN,AL,Y,NULL
3230,mattido01,1988.0,0.0,NLS198807120,NYA,AL,Y,NULL
3231,plesada01,1988.0,0.0,NLS198807120,MIL,AL,Y,NULL
3232,puckeki01,1988.0,0.0,NLS198807120,MIN,AL,Y,NULL
3233,rayjo01,1988.0,0.0,NLS198807120,CAL,AL,Y,NULL
3234,reardje01,1988.0,0.0,NLS198807120,MIN,AL,N,NULL
3235,reynoha01,1988.0,0.0,NLS198807120,SEA,AL,Y,NULL
3236,russeje01,1988.0,0.0,NLS198807120,TEX,AL,Y,NULL
3237,stiebda01,1988.0,0.0,NLS198807120,TOR,AL,Y,NULL
3238,stillku01,1988.0,0.0,NLS198807120,KCA,AL,Y,NULL
3239,trammal01,1988.0,0.0,NLS198807120,DET,AL,N,NULL
3240,goodedw01,1988.0,0.0,NLS198807120,NYN,NL,Y,1.0
3241,cartega01,1988.0,0.0,NLS198807120,NYN,NL,Y,2.0
3242,clarkwi02,1988.0,0.0,NLS198807120,SFN,NL,Y,3.0
3243,sandbry01,1988.0,0.0,NLS198807120,CHN,NL,Y,4.0
3244,bonilbo01,1988.0,0.0,NLS198807120,PIT,NL,Y,5.0
3245,smithoz01,1988.0,0.0,NLS198807120,SLN,NL,Y,6.0
3246,colemvi01,1988.0,0.0,NLS198807120,SLN,NL,Y,7.0
3247,dawsoan01,1988.0,0.0,NLS198807120,CHN,NL,Y,8.0
3248,strawda01,1988.0,0.0,NLS198807120,NYN,NL,Y,9.0
3249,coneda01,1988.0,0.0,NLS198807120,NYN,NL,Y,NULL
3250,davisma01,1988.0,0.0,NLS198807120,SDN,NL,Y,NULL
3251,dunstsh01,1988.0,0.0,NLS198807120,CHN,NL,N,NULL
3252,galaran01,1988.0,0.0,NLS198807120,MON,NL,Y,NULL
3253,grosske01,1988.0,0.0,NLS198807120,PHI,NL,Y,NULL
3254,hershor01,1988.0,0.0,NLS198807120,LAN,NL,Y,NULL
3255,jacksda02,1988.0,0.0,NLS198807120,CIN,NL,N,NULL
3256,kneppbo01,1988.0,0.0,NLS198807120,HOU,NL,Y,NULL
3257,larkiba01,1988.0,0.0,NLS198807120,CIN,NL,Y,NULL
3258,lawva01,1988.0,0.0,NLS198807120,CHN,NL,Y,NULL
3259,maddugr01,1988.0,0.0,NLS198807120,CHN,NL,N,NULL
3260,mcgeewi01,1988.0,0.0,NLS198807120,SLN,NL,Y,NULL
3261,palmera01,1988.0,0.0,NLS198807120,CHN,NL,Y,NULL
3262,parrila02,1988.0,0.0,NLS198807120,PHI,NL,Y,NULL
3263,perryge01,1988.0,0.0,NLS198807120,ATL,NL,Y,NULL
3264,saboch01,1988.0,0.0,NLS198807120,CIN,NL,Y,NULL
3265,thompro01,1988.0,0.0,NLS198807120,SFN,NL,N,NULL
3266,vanslan01,1988.0,0.0,NLS198807120,PIT,NL,Y,NULL
3267,walkbo01,1988.0,0.0,NLS198807120,PIT,NL,Y,NULL
3268,worreto01,1988.0,0.0,NLS198807120,SLN,NL,Y,NULL
3269,stewada01,1989.0,0.0,ALS198907110,OAK,AL,Y,1.0
3270,steinte01,1989.0,0.0,ALS198907110,OAK,AL,Y,2.0
3271,mcgwima01,1989.0,0.0,ALS198907110,OAK,AL,Y,3.0
3272,francju01,1989.0,0.0,ALS198907110,TEX,AL,Y,4.0
3273,boggswa01,1989.0,0.0,ALS198907110,BOS,AL,Y,5.0
3274,ripkeca01,1989.0,0.0,ALS198907110,BAL,AL,Y,6.0
3275,jacksbo01,1989.0,0.0,ALS198907110,KCA,AL,Y,7.0
3276,puckeki01,1989.0,0.0,ALS198907110,MIN,AL,Y,8.0
3277,sierrru01,1989.0,0.0,ALS198907110,TEX,AL,Y,9.0
3278,baineha01,1989.0,0.0,ALS198907110,CHA,AL,Y,10.0
3279,cansejo01,1989.0,0.0,ALS198907110,OAK,AL,N,NULL
3280,fernato01,1989.0,0.0,ALS198907110,TOR,AL,Y,NULL
3281,finlech01,1989.0,0.0,ALS198907110,CAL,AL,N,NULL
3282,gaettga01,1989.0,0.0,ALS198907110,MIN,AL,Y,NULL
3283,greenmi01,1989.0,0.0,ALS198907110,BOS,AL,Y,NULL
3284,grubeke01,1989.0,0.0,ALS198907110,TOR,AL,N,NULL
3285,gubicma01,1989.0,0.0,ALS198907110,KCA,AL,Y,NULL
3286,hennemi01,1989.0,0.0,ALS198907110,DET,AL,N,NULL
3287,jonesdo01,1989.0,0.0,ALS198907110,CLE,AL,Y,NULL
3288,leonaje01,1989.0,0.0,ALS198907110,SEA,AL,Y,NULL
3289,mattido01,1989.0,0.0,ALS198907110,NYA,AL,Y,NULL
3290,mooremi01,1989.0,0.0,ALS198907110,OAK,AL,Y,NULL
3291,plesada01,1989.0,0.0,ALS198907110,MIL,AL,Y,NULL
3292,russeje01,1989.0,0.0,ALS198907110,TEX,AL,Y,NULL
3293,ryanno01,1989.0,0.0,ALS198907110,TEX,AL,Y,NULL
3294,saxst01,1989.0,0.0,ALS198907110,NYA,AL,Y,NULL
3295,swindgr01,1989.0,0.0,ALS198907110,CLE,AL,Y,NULL
3296,tettlmi01,1989.0,0.0,ALS198907110,BAL,AL,Y,NULL
3297,whitede03,1989.0,0.0,ALS198907110,CAL,AL,Y,NULL
3298,reuscri01,1989.0,0.0,ALS198907110,SFN,NL,Y,1.0
3299,santibe01,1989.0,0.0,ALS198907110,SDN,NL,Y,2.0
3300,clarkwi02,1989.0,0.0,ALS198907110,SFN,NL,Y,3.0
3301,sandbry01,1989.0,0.0,ALS198907110,CHN,NL,Y,4.0
3302,johnsho01,1989.0,0.0,ALS198907110,NYN,NL,Y,5.0
3303,smithoz01,1989.0,0.0,ALS198907110,SLN,NL,Y,6.0
3304,mitchke01,1989.0,0.0,ALS198907110,SFN,NL,Y,7.0
3305,daviser01,1989.0,0.0,ALS198907110,CIN,NL,Y,8.0
3306,gwynnto01,1989.0,0.0,ALS198907110,SDN,NL,Y,9.0
3307,guerrpe01,1989.0,0.0,ALS198907110,SLN,NL,Y,10.0
3308,bonilbo01,1989.0,0.0,ALS198907110,PIT,NL,Y,NULL
3309,burketi01,1989.0,0.0,ALS198907110,MON,NL,Y,NULL
3310,colemvi01,1989.0,0.0,ALS198907110,SLN,NL,Y,NULL
3311,davisgl01,1989.0,0.0,ALS198907110,HOU,NL,Y,NULL
3312,davisma01,1989.0,0.0,ALS198907110,SDN,NL,Y,NULL
3313,dawsoan01,1989.0,0.0,ALS198907110,CHN,NL,Y,NULL
3314,francjo01,1989.0,0.0,ALS198907110,CIN,NL,N,NULL
3315,hayesvo01,1989.0,0.0,ALS198907110,PHI,NL,Y,NULL
3316,hershor01,1989.0,0.0,ALS198907110,LAN,NL,N,NULL
3317,howelja01,1989.0,0.0,ALS198907110,LAN,NL,Y,NULL
3318,larkiba01,1989.0,0.0,ALS198907110,CIN,NL,N,NULL
3319,penato01,1989.0,0.0,ALS198907110,SLN,NL,Y,NULL
3320,randowi01,1989.0,0.0,ALS198907110,LAN,NL,Y,NULL
3321,schmimi01,1989.0,0.0,ALS198907110,PHI,NL,N,NULL
3322,sciosmi01,1989.0,0.0,ALS198907110,LAN,NL,Y,NULL
3323,scottmi03,1989.0,0.0,ALS198907110,HOU,NL,N,NULL
3324,smoltjo01,1989.0,0.0,ALS198907110,ATL,NL,Y,NULL
3325,strawda01,1989.0,0.0,ALS198907110,NYN,NL,N,NULL
3326,sutclri01,1989.0,0.0,ALS198907110,CHN,NL,Y,NULL
3327,wallati01,1989.0,0.0,ALS198907110,MON,NL,Y,NULL
3328,willimi02,1989.0,0.0,ALS198907110,CHN,NL,Y,NULL
3329,welchbo01,1990.0,0.0,NLS199007100,OAK,AL,Y,1.0
3330,alomasa02,1990.0,0.0,NLS199007100,CLE,AL,Y,2.0
3331,mcgwima01,1990.0,0.0,NLS199007100,OAK,AL,Y,3.0
3332,saxst01,1990.0,0.0,NLS199007100,NYA,AL,Y,4.0
3333,boggswa01,1990.0,0.0,NLS199007100,BOS,AL,Y,5.0
3334,ripkeca01,1990.0,0.0,NLS199007100,BAL,AL,Y,6.0
3335,henderi01,1990.0,0.0,NLS199007100,OAK,AL,Y,7.0
3336,griffke02,1990.0,0.0,NLS199007100,SEA,AL,Y,8.0
3337,cansejo01,1990.0,0.0,NLS199007100,OAK,AL,Y,9.0
3338,bellge02,1990.0,0.0,NLS199007100,TOR,AL,Y,NULL
3339,burksel01,1990.0,0.0,NLS199007100,BOS,AL,N,NULL
3340,clemero02,1990.0,0.0,NLS199007100,BOS,AL,N,NULL
3341,eckerde01,1990.0,0.0,NLS199007100,OAK,AL,Y,NULL
3342,fieldce01,1990.0,0.0,NLS199007100,DET,AL,Y,NULL
3343,finlech01,1990.0,0.0,NLS199007100,CAL,AL,Y,NULL
3344,francju01,1990.0,0.0,NLS199007100,TEX,AL,Y,NULL
3345,grubeke01,1990.0,0.0,NLS199007100,TOR,AL,Y,NULL
3346,guilloz01,1990.0,0.0,NLS199007100,CHA,AL,Y,NULL
3347,jacobbr01,1990.0,0.0,NLS199007100,CLE,AL,Y,NULL
3348,johnsra05,1990.0,0.0,NLS199007100,SEA,AL,N,NULL
3349,jonesdo01,1990.0,0.0,NLS199007100,CLE,AL,N,NULL
3350,olsongr01,1990.0,0.0,NLS199007100,BAL,AL,N,NULL
3351,parkeda01,1990.0,0.0,NLS199007100,MIL,AL,N,NULL
3352,parrila02,1990.0,0.0,NLS199007100,CAL,AL,Y,NULL
3353,puckeki01,1990.0,0.0,NLS199007100,MIN,AL,Y,NULL
3354,saberbr01,1990.0,0.0,NLS199007100,KCA,AL,Y,NULL
3355,stiebda01,1990.0,0.0,NLS199007100,TOR,AL,Y,NULL
3356,thigpbo01,1990.0,0.0,NLS199007100,CHA,AL,Y,NULL
3357,trammal01,1990.0,0.0,NLS199007100,DET,AL,Y,NULL
3358,armstja01,1990.0,0.0,NLS199007100,CIN,NL,Y,1.0
3359,sciosmi01,1990.0,0.0,NLS199007100,LAN,NL,Y,2.0
3360,clarkwi02,1990.0,0.0,NLS199007100,SFN,NL,Y,3.0
3361,sandbry01,1990.0,0.0,NLS199007100,CHN,NL,Y,4.0
3362,saboch01,1990.0,0.0,NLS199007100,CIN,NL,Y,5.0
3363,smithoz01,1990.0,0.0,NLS199007100,SLN,NL,Y,6.0
3364,mitchke01,1990.0,0.0,NLS199007100,SFN,NL,Y,7.0
3365,dykstle01,1990.0,0.0,NLS199007100,PHI,NL,Y,8.0
3366,dawsoan01,1990.0,0.0,NLS199007100,CHN,NL,Y,9.0
3367,alomaro01,1990.0,0.0,NLS199007100,SDN,NL,Y,NULL
